city,region,department,policy_id,title
福州市,福州市,福州市外事办,4DD0FD6F1BF407836D5B038663AFA837,负责外国人来华签证邀请核实事项
福州市,福州市,福州市外事办,E2A43EF40DD341A1EDC19EF0DACB1DC9,统筹安排市级领导的外事活动 
福州市,福州市,福州市外事办,8F552A4B1914B390848A0E54E50FBD20,统筹协调管理我市民间组织参加国际非政府组织活动
福州市,福州市,福州市外事办,381AD1C6779DC086415D8BFF104DD551,组织、指导和协调有关部门开展维护我市机构、人员在海外的安全与合法权益
福州市,福州市,福州市发改委,770472606B75A409E053E20C010A1F6E,企业投资项目核准
福州市,福州市,福州市发改委,770472606B7CA409E053E20C010A1F6E,申请省预算内投资、省专项资金的初审
福州市,福州市,福州市发改委,770472606B76A409E053E20C010A1F6E,企业境内投资项目备案
福州市,福州市,福州市发改委,770472606B7AA409E053E20C010A1F6E,市政府权限内有关审批事项的审核
福州市,福州市,福州市发改委,770472606B73A409E053E20C010A1F6E,价格调控
福州市,福州市,福州市发改委,C0BCDE141FAD50CC9891E711989E08B3,牵头拟定城市地铁、轨道交通的发展规划、总体规划和年度计划，组织城市地铁、轨道交通规划的审核、上报及实施建设
福州市,福州市,福州市发改委,03A1A621F22A483A3A54A2392D2A5AC3,开展轨道交通线网规划、建设规划的编制报批工作
福州市,福州市,福州市发改委,9C02D5F60750603C4B5D608BAEEE7843,开展城市轨道交通工程可行性研究报告编制报批工作
福州市,福州市,福州市发改委,4EFB678FA0899F4DB6BC2956F0FBB7D3,牵头有关部门做好铁路项目规划工作
福州市,福州市,福州市发改委,9510AE333A0E84668707CF4888E8D1C3,鼓励和引导社会投资特别是民间投资
福州市,福州市,福州市工信局,C19B972BEA1F820211FBB433DAF8BF6F,节能循环经济专项资金奖励补助
福州市,福州市,福州市工信局,7F84C7204BBDF0FE341BE35FA09E77DA,首台（套）专项奖励
福州市,福州市,福州市工信局,B0D90FEB80F4DF87CCEC61C750938EDB,协助企业开拓市场专项资金
福州市,福州市,福州市工信局,DC58920A0C25B7AD085B6F74FB07AA56,牵头协调推进战略性新兴产业发展
福州市,福州市,福州市工信局,BC8E55F56EBD9104F15E30EC588805A4,工业设计中心转报及认定
福州市,福州市,福州市工信局,AA4DCE684C4B07C9579504B573AF6E11,工艺美术大师推荐及评选
福州市,福州市,福州市工信局,A1B5DF6E5C14370CC606E4A5CF857CEE,监测分析全市工业和信息化经济运行态势，并发布相关信息
福州市,福州市,福州市工信局,096A84C18BCB0DE0B08C5266178C6195,全市经济系列高级职务任职资格评审
福州市,福州市,福州市工信局,2E3375EE99E81897A366538D82C0C252,组织开展绿色工厂、绿色设计产品、绿色园区、绿色供应链创建
福州市,福州市,福州市工信局,3C147EA50CDA1C36A6459BEB51D66963,负责指导、服务企业改革与发展
福州市,福州市,福州市税务局,7F09868BEB69466C6391417E164FCD8E,城镇土地使用税征收
福州市,福州市,福州市税务局,2DB757A2A89A57BB3C71DC3A238946C0,契税征收
福州市,福州市,福州市税务局,DDDCB7B06DB68E3FCB409F51F6B529C0,耕地占用税征收
福州市,福州市,福州市税务局,7202A99CEA54AB58C96A3CFA00EEB40E,土地增值税征收
福州市,福州市,福州市税务局,7FEE46083C82365567EE1C6A600484AD,车船税征收
福州市,福州市,福州市税务局,C79AD4C17F8A96622BC04521EE98668D,印花税征收
福州市,福州市,福州市税务局,72D47AD6A731217948923AEE50E68C8D,对扣缴义务人应扣未扣、应收而不收税款的（纳税人拒绝代扣、代收税款，扣缴义务人已经向税务机关报告的除外）的处罚
福州市,福州市,福州市税务局,4560CE7EDD65DAF2A4D6148832938346,对纳税人、扣缴义务人逃避、拒绝或者以其他方式阻挠税务机关检查的处罚
福州市,福州市,福州市税务局,47B04E033E42C6AFB8A3904DDB08BDA9,对税务机关依法到车站、码头、机场、邮政企业及其分支机构检查纳税人有关情况时，有关单位拒绝的处罚
福州市,福州市,福州市税务局,7F95B937B464A657D26A4292E8A2370D,对纳税人、扣缴义务人的开户银行或者其他金融机构拒绝接受税务机关依法检查纳税人、扣缴义务人存款账户，或者拒绝执行税务机关作出的冻结存款或者扣缴税款的决定，或者在接到税务机关的书面通知后帮助纳税人、扣缴义务人转移存款，造成税款流失的处罚
福州市,福州市,福州市城建局,90505FD283BD9291FD29A47AC062AEF4,对未在发证后六十天内完成设置，取得竣工验收报告及安全检测报告备案的处罚
福州市,福州市,福州市城建局,8CD1F823A77F432BD410062603278003,建设行业职业技能鉴定审核转报
福州市,福州市,福州市城建局,02970AE96FE8B8B0BB942AFA68B25169,建设工程档案专项验收（接收）
福州市,福州市,福州市城建局,A5CA1CD3B7A496CF7945062C69EEC92E,农村建筑工（含园林古建筑）培训考核发证
福州市,福州市,福州市城建局,97A090DB6538F66879A995BE183EAED5,对房屋建筑和市政公用设施建设工程抗震设防设计质量的监督检查
福州市,福州市,福州市城建局,6C5D91572239DBF0EF1887B7499069F5,改装、拆除或者迁移城市公共供水设施审批
福州市,福州市,福州市城建局,E41EBADBDED1635EDD28B363A6793EDD,对建筑施工企业违法施工降低消防施工质量的处罚	　　
福州市,福州市,福州市城建局,FDAF591A31357EA3E3C57989F97638FD,对房地产开发企业销售商品房，未向购买人明示所售商品房的能源消耗指标、节能措施和保护要求、保温工程保修期等信息，或者向购买人明示的所售商品房能源消耗指标与实际能源消耗不符的处罚
福州市,福州市,福州市城建局,A91F606A78FF9D01A7493914294F289D,对建设单位对不符合民用建筑节能强制性标准的民用建筑项目出具竣工验收合格报告的处罚
福州市,福州市,福州市城建局,C06B4C45B7944039825A451B7B7F5CC3,对未对抗震能力受损、荷载增加或者需提高抗震设防类别的房屋建筑工程，进行抗震验算、修复和加固的处罚
福州市,福州市,福州市市场监管局,8A48D6A3A7B68D280873BD10B4AAE842,对广告不具有可识别性或者变相发布医疗、药品、医疗器械、保健食品广告的处罚
福州市,福州市,福州市市场监管局,6BC381A8E4E306B751841A65AA7B2E8E,对投标者串通投标，抬高标价或者压低标价以及投标者和招标者相互勾结，以排挤竞争对手的公平竞争的处罚
福州市,福州市,福州市市场监管局,C18467D1352C343124F933460A4FF705,对经营者转移、隐匿、销毁与不正当竞争行为有关财物行为的处罚
福州市,福州市,福州市市场监管局,AC34F4D205D55D86FB446B71099437EE,对经许可使用他人注册商标的，未在使用该注册商标的商品上标明被许可人的名称和商品产地的处罚
福州市,福州市,福州市市场监管局,7BF517857765E27435E65362331B289A,对销售不知道是侵犯注册商标专用权的商品，能证明该商品是自己合法取得并说明提供者的处罚
福州市,福州市,福州市市场监管局,EEB98F7C15401281286A9D4D357CE1BD,对涂改、出租、转让个人独资企业营业执照的处罚
福州市,福州市,福州市市场监管局,2129CDA932A591A423CD6561173DFBC8,对伪造个人独资企业营业执照的处罚
福州市,福州市,福州市市场监管局,78D447E272879BCD5ACF5F17778E7572,对个人独资企业成立后无正当理由超过六个月未开业的，或者开业后自行停业连续六个月以上的处罚
福州市,福州市,福州市市场监管局,B8EF013BD878E36C81928282D450B62A,对违反规定发布保健食品广告的处罚
福州市,福州市,福州市市场监管局,AA2190FD0B5D44BE4C6F1B668D02957A,对违反规定发布农药、兽药、饲料和饲料添加剂广告的处罚
福州市,福州市,福州市交通局,665390A9ED5E4CB78ADED6AAD86E49C7,水运工程建设项目竣工验收
福州市,福州市,福州市交通局,620D0C66823CC67AF2B563AA8DADD38B,交通工程工可行业审查意见
福州市,福州市,福州市交通局,AF3B766D78BC39AE615233D125C6C5AF,巡游车车辆经营许可
福州市,福州市,福州市交通局,36A6DEBE18D6B6936B786D626BD0DF81,重要项目初步设计审批
福州市,福州市,福州市交通局,82B5B17FD3DD727F9F1259BB94B891E8,道路客运经营期限届满重新许可
福州市,福州市,福州市交通局,027B6C85FB7B1FE23E0F7CE88CA8F527,道路客运企业审批
福州市,福州市,福州市交通局,E8293134DB6F1B24953FDA50ECB2DA66,新增、变更省内水路运输船舶运力的审批
福州市,福州市,福州市交通局,741EE60A06D40261D972B939833B5EBB,内河载运或拖带超限物体许可审批
福州市,福州市,福州市交通局,159C9AE0D599F75909CFA951A4E97B43,船舶检验安全证书核发（内河船舶）
福州市,福州市,福州市交通局,972E9B593AA9F0A2A13516722A16C100,船舶进入或穿越禁航区许可
福州市,福州市,福州市教育局,79CA64DEC9279875ABD9007E50F5F8B2,民办高中学校的设立、变更、终止审批（含4个子项）
福州市,福州市,福州市教育局,300B34CA26B5C7CE742FE53E9A1C2464,民办中等职业学校设立、变更、终止的审批（含4个子项）
福州市,福州市,福州市教育局,DE7D6B152490B02D08C50240AE6DF092,中小学校招收和培养国际学生资格的备案
福州市,福州市,福州市教育局,25A75E5AD13FA32FEAA1B7D85C63D825,中等职业学校学生学历证明
福州市,福州市,福州市教育局,77047260F0FEA409E053E20C010A1F6E,学校违反国家规定收取费用等的处罚
福州市,福州市,福州市教育局,77047260F102A409E053E20C010A1F6E,民办中等职业学校设立、变更、终止的审批
福州市,福州市,福州市教育局,77047260F0FBA409E053E20C010A1F6E,撤销教师资格的处罚
福州市,福州市,福州市教育局,77047260F0F9A409E053E20C010A1F6E,项目名称
福州市,福州市,福州市教育局,77047260F103A409E053E20C010A1F6E,对幼儿园未经登记注册，擅自招收幼儿等的处罚
福州市,福州市,福州市教育局,F28FBB1B21A719556EF30CAEE6455B02,中等职业学校学生学历证明
福州市,福州市,福州市民政局,853C6BDC13E01B60307A1E1D3757D9A3,社会团体登记证书补办
福州市,福州市,福州市民政局,872525878175CD15678F65F7A7989C8A,民办非企业单位登记证书补办
福州市,福州市,福州市民政局,D1C4B4030185F926C10DEF1A1345BC8B,革命“五老”人员定期生活补助和医疗补助
福州市,福州市,福州市民政局,77A8D05959C056102C0923673BC665A0,对因自然原因或其他原因发生变化的行政区域界线标志物的重新确定
福州市,福州市,福州市民政局,52688FDCCA49063FB3BBC6EA26CF360C,城乡居民最低生活保障补助资金下拨
福州市,福州市,福州市民政局,28AA30F813227F5E169BB134FC523DFF,承办全市城乡低保及五保供养等相关市级补助资金分配工作。
福州市,福州市,福州市民政局,BF3AAB8F15C0DEA20E4EB6C89637B00F,农村五保供养配套补助经费下拨
福州市,福州市,福州市民政局,38FC1080A36BF03FE2C839C0DDDFC0FA,对慈善活动的监督检查
福州市,福州市,福州市民政局,4B10079AEECAEAEA55A1C339AB177B60,城乡保障标准与物价上涨挂钩联动机制补助金
福州市,福州市,福州市民政局,FE589DB219B43558479F6BB6E8AAC70D,慈善组织终止时，不成立清算组或清算组不履行职责时，申请人民法院指定人员成立清算组
福州市,福州市,福州市财政局,FB899FE7AB976BE5BB8D3E7C9AECCDED,未按规定审核、处理原始凭证或以未经审核的原始凭证及有关资料编制记账凭证的处罚
福州市,福州市,福州市财政局,378C058C3E6F4A12783F06218DB37CEC,会同有关部门管理市级财政社会保障和就业及医疗卫生支出，会同有关方面拟订全市社会保障资金（基金）的财务管理制度，编制全市社会保障预决算草案。（含4个子项）
福州市,福州市,福州市财政局,9758CCD874EA5379B4C62AEAE1B5274B,在政府采购事务中采购人、采购代理机构擅自采用非公开招标方式、擅自提高采购标准、以不合理条件对供应商实行差别待遇等的处罚（含6个子项）
福州市,福州市,福州市财政局,1D756D3CBEB5CE8C10874CA8FB3DF7BD,企业和个人随意改变会计要素确认和计量标准、改变财务会计报告编制方法等的处罚（含5个子项）
福州市,福州市,福州市财政局,3F4022BCE5E02E6B1BED77A47243F60E,企业和个人违反规定使用、骗取财政资金以及政府承贷或担保的外国政府贷款、国际金融组织贷款或从中非法获益的处罚（含3个子项）
福州市,福州市,福州市财政局,DB1045E8E06B6EB45C75BF6DFE962223,非营利组织免税资格确认
福州市,福州市,福州市财政局,D600EEE8975B23C498B885DE838CABCA,财政收入执收单位违反国家财政收入管理规定的处罚（含5个子项）
福州市,福州市,福州市财政局,FF0E70633373C08B84306DBB357658E7,市级事业单位及其所办企业国有资产产权登记
福州市,福州市,福州市财政局,616E31752A1ADA3621D0338EF2694EAC,违反规定列支成本费用、进行利润分配、处理国有资源，截留、隐瞒、侵占企业收入，不按规定清偿职工债务的处罚（含5个子项）
福州市,福州市,福州市财政局,DED25D4E0EE1EE1B83ED9F5583A26A0F,单位和个人违反财务管理的规定，私存私放财政资金或其他公款的处罚
福州市,福州市,福州市人社局,D03BB6F5EC228AB06E8DF0F2905EDE55,无力参保县及以上集体所有制企业退休人员老年生活保障金领取资格手续办理
福州市,福州市,福州市人社局,F43A68E01F436DBBC00992BCFABD9171,企业实行不定时工作制和综合计算工时工作制审批
福州市,福州市,福州市人社局,B5949F1AF30A39F658F821C693BB3421,设立职业技能培训机构审批
福州市,福州市,福州市人社局,552734E2C9C8DD9AC6BC3A961E6B7020,未经许可擅自经营劳务派遣业务及劳务派遣单位、用工单位违反劳务派遣规定的处罚
福州市,福州市,福州市人社局,9D57016841DCE9A7B9C986062BA69110,设立技工学校审批
福州市,福州市,福州市人社局,6B2CDFE58C93CB30CB4EE14002D551B3,职业资格培训、职业技能培训民办学校未依照规定备案，或者备案的材料不真实的处罚
福州市,福州市,福州市人社局,8BF93D6BA6672AD222EE34F0CC916597,设立中外合资人才中介服务机构审批
福州市,福州市,福州市人社局,1078EC7894868837A55C0E946A503928,用人单位违反劳动合同法有关建立职工名册规定的处罚
福州市,福州市,福州市人社局,8C53935009D681DF7406805BBECFA74E,娱乐场所招用未成年工的处罚
福州市,福州市,福州市人社局,C0D297F15A621648362CD237818395F5,为不满16周岁的未成年人介绍就业的处罚
福州市,福州市,福州市生态环境局,A6865CF8B9E47D014EDACD5D70C2A452,对生产、销售、使用、贮存放射性同位素和射线装置的场所未按照规定设置安全和防护设施以及放射性标志的处罚
福州市,福州市,福州市生态环境局,EC04A3166D4E30E7AB40170E690EFEBF,对不正常使用污染防治设施，或擅自关闭、闲置或者拆除噪声环境保护设施的处罚
福州市,福州市,福州市生态环境局,948B589792605E8AC992FEBEC43EB4E8,对单位未按规定申领、填写联单的处罚
福州市,福州市,福州市生态环境局,CF34B88514679ABDC6E0FA1388C3E89F,对违反规定设置入海排污口的处罚
福州市,福州市,福州市生态环境局,97E063C25605C05DCFFF26B8D9D970F9,对废弃电器电子产品处理企业未按规定办理废弃电器电子产品处理资格变更、换证、注销手续的处罚
福州市,福州市,福州市生态环境局,F3F618E1F3E808EB53E212085BAFE3E4,对以拒绝进入现场等方式拒不接受环境保护主管部门及其委托的环境监察机构或者其他负有大气环境保护监督管理职责的部门的监督检查，或者在接受监督检查时弄虚作假的处罚
福州市,福州市,福州市生态环境局,8EFB85FB44CA3979D5EFA2E4964E40A9,对利用渗井、渗坑、裂隙、溶洞，私设暗管，篡改、伪造监测数据排放水污染物的处罚
福州市,福州市,福州市生态环境局,07D447518FD08DF4F9059FE673988EC5,对未采取相应防范措施，造成工业固体废物扬散、流失、渗漏或者造成其他环境污染的处罚
福州市,福州市,福州市生态环境局,BAC494B5B0E6CF59C38E2045018D8620,对未在排污口设置标志，按要求安装计量装置，具备采样和测流条件的，重点工业企业未安装污染源自动监控系统或者实施污染物排放浓度在线监测的处罚
福州市,福州市,福州市生态环境局,91B89613BBB6D74264E5314363881344,对机构在土壤环境评估、监测中弄虚作假的处罚
福州市,福州市,福州市自规局,FADAE25A77A1D3246E93914B1B4B296C,改变土地建设用途许可
福州市,福州市,福州市自规局,85A36A8CF95344D3CFCE81E2ACE78AAB,基本农田保护区验收确认
福州市,福州市,福州市自规局,FB155EC13FFC2687F21E79A000E33576,地理信息生产、保管、利用单位未对属于国家秘密的地理信息的获取、持有、提供、利用情况进行登记、长期保存等的处罚（含2个子项）
福州市,福州市,福州市自规局,F4330377CF8E82992E61A90494A1BAF6,互联网地图服务单位使用未经依法审核批准的地图提供服务，或者未对互联网地图新增内容进行核查校对等的处罚（含2个子项）
福州市,福州市,福州市自规局,4C64ADACD80A7642C38A424CC09B6438,查封、扣押与涉嫌违法测绘行为直接相关的设备、工具、原材料、测绘成果资料等
福州市,福州市,福州市自规局,F162A95A097C95BD1872CF85ABEB5C9A,测绘成果使用费的征收
福州市,福州市,福州市自规局,67A658153C0177FA396C3F331AA3CB59,卫星导航定位基准站建设单位未报备案等的处罚（含2个子项）
福州市,福州市,福州市自规局,AFAB0C3B975DAAEB407972D004201E92,市级矿业权占用费征收
福州市,福州市,福州市自规局,E89730DCA55567221F18DF77C9F2F2C4,土地权属争议的处理
福州市,福州市,福州市自规局,0B7715306A90AD73AABE95D9CA6857CF,违反土地管理法律、法规行为的监督检查
福州市,福州市,福州市住房保障和房产管理局,3C3F86E47682662A77820468B2C76E1C,对房地产经纪机构擅自划转客户交易结算资金的处罚
福州市,福州市,福州市住房保障和房产管理局,E489829F19C70735FF6DE43A6497154D,违规领取住房补贴及住房工龄补贴办理退还住房补贴款的审核
福州市,福州市,福州市住房保障和房产管理局,A2FA3661FAF8BC4A165AEE66378E1EF1,住宅专项维修资金缴交
福州市,福州市,福州市住房保障和房产管理局,D4616DD2FB049BEB62C0158D55D12581,对未严格按照国家和地方有关城市房屋白蚁防治的施工技术规范和操作程序进行防治的处罚
福州市,福州市,福州市住房保障和房产管理局,ACF096122D4C43721E1978FC677B6E88,通知相关单位暂停办理房屋征收范围内相关手续
福州市,福州市,福州市住房保障和房产管理局,A2222D740C7FA4D00250F0617DADD569,对城市房屋白蚁防治的监督管理
福州市,福州市,福州市住房保障和房产管理局,2218C90817F2728856DCFEE563EFD99D,对挪用专项维修资金的处罚
福州市,福州市,福州市住房保障和房产管理局,4EC15EAE19A48F1518EE28D72EB4F0FA,对未按照规定在商品房现售前将房地产开发项目手册及符合商品房现售条件的有关证明文件报送房地产开发主管部门备案的处罚
福州市,福州市,福州市住房保障和房产管理局,463DE6D6D7A153B2FB57F08B5C516C12,开展行政复议工作
福州市,福州市,福州市住房保障和房产管理局,97F1509D1488F0BC6389DFE4E511B909,对未取得房地产估价机构资质从事房地产估价活动或者超越资质等级承揽估价业务的处罚
福州市,福州市,福州市城管委,D78ED9E537067BEAFACE8A642DEC77C5,未按照城市生活垃圾治理规划和环境卫生设施标准配套建设城市生活垃圾收集设施的处罚
福州市,福州市,福州市城管委,ED8DBFFC53E93299851481D72E4262F4,从事城市生活垃圾经营性清扫收集运输处理服务审批
福州市,福州市,福州市城管委,A5A3EB2A61473DA95D9DA212251D7485,未经批准从事城市生活垃圾经营性清扫、收集、运输或者处置活动的处罚
福州市,福州市,福州市城管委,7F4CDF329154497AAEB93380B463A4A7,未按规定缴纳城市生活垃圾处理费的处罚
福州市,福州市,福州市城管委,5E9284CF530E6EC5C07784BFB6556B8C,对擅自改变经规划确定的生活垃圾处理设施建设用地用途的处罚
福州市,福州市,福州市城管委,9F2256E61941A1B40EC7210CE8A2549B,配套的环卫设施未验收或验收不合格投入使用或者机动车清洗场不符合市容环卫要求的处罚（含2个子项）
福州市,福州市,福州市城管委,13FDF348560E923E2A86CCF74C6E4912,生活垃圾处置企业违反规定要求的处罚（含4个子项）
福州市,福州市,福州市城管委,8F6855F2890047F2B046DF55F7F28BC8,不服从轨道交通运营单位劝阻、制止，影响轨道交通设施容貌和环境卫生的处罚（含2个子项）
福州市,福州市,福州市城管委,D9307ADFAFEB3B446479B39F252BE7D4,在历史建筑上刻划、涂污的处罚
福州市,福州市,福州市城管委,3815737E47B9EFBF2A23176819EC009D,排水户未按照排水许可证的要求，向城镇排水设施排放污水的处罚
福州市,福州市,福州市应急局,BB8A179C77D9DB7B72C14D51018B77FE,对承担安全评价、认证、检测、检验机构出具虚假报告或证明的处罚
福州市,福州市,福州市应急局,45BD6B96DEB0DBA23B5F1E116CDB6316,对伪造、变造或者出租、出借、转让危险化学品经营许可证，或者使用伪造、变造的危险化学品经营许可证的处罚
福州市,福州市,福州市应急局,E0830A757C2402D5EB29C643D26E4153,对企业未取得安全使用许可证，擅自使用危险化学品从事生产，且达到危险化学品使用量的数量标准规定等的处罚（含2个子项）
福州市,福州市,福州市应急局,963AD86C83936CEFF7320D1A45DCA994,对危险化学品经营企业向未经许可违法从事危险化学品生产、经营活动的企业采购危险化学品，工商行政管理部门对其进行行政处罚后，仍拒不改正的处罚
福州市,福州市,福州市应急局,1E5736727A8EA484BF090390C46D4127,对生产经营单位主要负责人未履行规定的安全生产管理职责，导致发生生产安全事故的处罚
福州市,福州市,福州市应急局,7D98F75B47F0C2D50CCE10DFAEFE664F,对未经许可或者备案擅自生产、经营非药品类易制毒化学品，伪造申请材料骗取非药品类易制毒化学品生产、经营许可证，使用他人的或者伪造、变造、失效的许可证生产、经营非药品类易制毒化学品的处罚（含4个子项）
福州市,福州市,福州市应急局,3E118131E3E393251B3413A95B6EEE15,对小型露天采石场未采用中深孔爆破，采用扩壶爆破、掏底崩落、掏挖开采和不分层的“一面墙”等开采方式等的处罚（含2个子项）
福州市,福州市,福州市应急局,45B41A3971D05DC3D4F0FC63C97C3B6F,对小型露天采石场在作业前和作业中以及每次爆破后，未对坡面进行安全检查等的处罚（含2个子项）
福州市,福州市,福州市应急局,80786F3E07EDB9BB1B41C5D56034E4F1,对小型露天采石场由不具有相应资格的爆破作业人员进行爆破等的处罚（含6个子项）
福州市,福州市,福州市应急局,47414A1229C5BE871B7B090343233618,对安全评价检测检验机构未依法与委托方签订技术服务合同等的处罚（含11个子项）
福州市,福州市,福州市农业农村局,C66F3696ABE42C2FBE73C4D79F5C380D,农药经营许可
福州市,福州市,福州市农业农村局,C9DF96A1108C47C2029E54DF7A18A843,"对种子经营者未向购买者开具销售凭证的等违法行为等的处罚
（含3个子项）"
福州市,福州市,福州市农业农村局,C3352666D5F793555F4835E251E7D094,不按规定程序聘用会计、聘用未取得会计从业资格证书或者《农村财会任用证》人员从事村集体会计工作的处罚
福州市,福州市,福州市农业农村局,A2FCBDAF1C6B08C02FAA14CAE4265DA1,违反规定，试验、生产、推广带有植物检疫对象的种子、苗木和其他繁殖材料，或者未经批准在非疫区进行检疫对象活体试验研究的处罚
福州市,福州市,福州市农业农村局,DA5D4C8C6D899CCA868D29AD40D44F29,违反畜禽标识使用管理规定的处罚
福州市,福州市,福州市农业农村局,8AA1920C2C4CB020D14557C46FE0F9A2,实验室工作人员出现与相关实验活动有关的感染临床症状或者体征，以及实验室发生高致病性动物病原微生物泄漏时，未依照规定报告，或者未依照规定采取控制措施的处罚
福州市,福州市,福州市农业农村局,3CAEEF31EF9C46BF1463374D47ADB345,自走式农业机械违法载人的处罚
福州市,福州市,福州市农业农村局,401F515DC5478A8CAFE1F1080CF7592E,拖拉机、联合收割机操作人员操作与本人操作证件规定不相符的拖拉机、联合收割机等的处罚
福州市,福州市,福州市农业农村局,A676B42BAB9C34AB784FB10DAA2335C2,未按照规定办理登记手续并取得相应的证书和牌照，擅自将拖拉机、联合收割机投入使用，或者未按照规定办理变更登记手续的处罚
福州市,福州市,福州市农业农村局,48D2133FDF10D523077FEE3A91C5FACA,对不按照国务院兽医主管部门规定处置染疫动物及其排泄物，染疫动物产品，病死或者死因不明的动物尸体，运载工具中的动物排泄物以及垫料、包装物、容器等污染物以及其他经检疫不合格的动物、动物产品的处罚
福州市,福州市,福州市林业局,003020421B9D72D700D85E96B69CEC1C,建设项目使用林地及在森林和野生动物类型自然保护区建设审批（核）
福州市,福州市,福州市林业局,27D5E501212882AD165CA491B764E11D,林木种子质量的监督检查
福州市,福州市,福州市林业局,8C33CD22F1885FD1E0BD576FC99897E2,对未经许可进出口种子的处罚
福州市,福州市,福州市林业局,EB880136E9853292CB6833E25011ED31,对进出口假、劣种子或者属于国家规定不得进出口的林木种子的处罚
福州市,福州市,福州市林业局,F6B535A811AD39D724612FCF96EF368B,对未根据林业主管部门制定的计划使用林木良种的处罚
福州市,福州市,福州市林业局,67B17881CD7C55B5F80DA1F889261060,对拒绝、阻挠林业主管部门依法实施监督检查的处罚
福州市,福州市,福州市林业局,E65BF48D3854FB297E7324BD9E9D9597,涉林治安案件相关物品的扣押
福州市,福州市,福州市林业局,5A898B8E513F8BC17472C8E7CAC4B213,对以欺骗、贿赂等不正当手段取得种子生产经营许可证的处罚
福州市,福州市,福州市林业局,2BB1B46810D3D8D8ED281EA692F9B34B,对推广、销售应当停止推广、销售的林木良种的处罚
福州市,福州市,福州市林业局,FC41A9B9B38CEC165EBACD378EE33FB4,暂扣无证运输的木材
福州市,福州市,福州市水利局,937CB2B741098C1795B658D4EC0DFDCB,兴建、扩建、改建水工程和与水资源有关的建设方案和设计文件审查（含2个子项）
福州市,福州市,福州市水利局,F3E2273B73B927E0660F3EA82B824EF4,生产建设项目水土保持方案审批
福州市,福州市,福州市水利局,5185D6BDFF7A0A04CC7AE0C38ECA0EEC,改变水工程功能、用途审批
福州市,福州市,福州市水利局,2972631E813BFABCA91635E5995E3DEF,对在建设项目水资源论证工作中弄虚作假的处罚
福州市,福州市,福州市水利局,8C6C4A87D0B68C0E40A3BDE8B507065E,水事纠纷裁决
福州市,福州市,福州市水利局,10F1CD8B1938568051828B513CF03D68,指导计划用水、节约用水工作和节水型社会建设工作
福州市,福州市,福州市水利局,D9824CCA2C776BC5B8F89863F9559208,组织、协调、指导农村水利、水电建设与管理工作
福州市,福州市,福州市水利局,FE828F22D25EBC69C671AD3597E849B4,开展移民培训和移民工作人员培训（含2个子项）
福州市,福州市,福州市水利局,46B939036DD62E26F265D0BB180FD0E7,水利地方性法规、政府规章的起草、宣传、咨询
福州市,福州市,福州市水利局,4326DA22221668882A452E7856D58FEB,指导地下水开发利用和城市规划区地下水资源管理保护工作的指导
福州市,福州市,福州市海洋渔业局,3225E0759FD29C5812D29936B864D298,实施渔业资源保护管理相关制度
福州市,福州市,福州市海洋渔业局,88DC0941A84BE1CF4689D94FC43D7983,对破坏渔业资源提出损害赔偿要求
福州市,福州市,福州市海洋渔业局,C1AECD09121FA99A87E5C33835728B52,市管渔业船舶所有权登记
福州市,福州市,福州市海洋渔业局,188DD3FB02E3C6F6914A9CEB39975FFA,渔业污染事故的处理
福州市,福州市,福州市海洋渔业局,248392666BC78DB26711B39B95CC21B4,负责对渔港及相关项目建设的规划、指导和管理
福州市,福州市,福州市海洋渔业局,D97DAEEA546A11E2C833D326CE4731AC,承担渔船污染防治工作，负责渔业船员航标和通讯管理工作。
福州市,福州市,福州市海洋渔业局,B318F1DF7BCA5C0BFD0BCF36A44166D1,水产品质量安全监督抽查
福州市,福州市,福州市海洋渔业局,DB0F3006315B642390E506A0015EE526,水生动物疫病监测、预防控制及检疫检验
福州市,福州市,福州市海洋渔业局,FDB5D21161D49CB3956CA5AE38590233,承担远洋渔业开发与管理工作
福州市,福州市,福州市海洋渔业局,E492478176C501867B82A776DBDE629E,对水产品质量安全检测机构伪造检测结果或出具检测结果不实行为的处罚
福州市,福州市,福州市粮储局,DDD688AD8A2EA711E996E85E72E56452,参与我市粮食风险基金管理
福州市,福州市,福州市粮储局,9A29AB318F333E40DDAA993519E98C87,指导协调县（市）区粮库建设
福州市,福州市,福州市粮储局,AF1377FF215F57E9964EFC0E055BCCF0,负责国家粮食局、省粮食局下达的粮食流通监督检查任务
福州市,福州市,福州市粮储局,F9C9EA89902A71D3D687E8A2FE2F924D,组织实施重要商品、重要物资储备的收储、轮换和日常管理，落实有关动用计划和指令；承担全市重要商品、重要物资储备统计工作。
福州市,福州市,福州市粮储局,63B43F6FFFFB6B183F1FC0454417793B,对粮食经营者在粮食收购、储存活动中，是否按规定执行了国家粮食质量标准和国家有关粮食仓储的技术标准和规范，其收购、储存的原粮是否符合国家有关标准和规定的监督检查
福州市,福州市,福州市粮储局,9FBCF2F07D1489A9B75A2881BC783868,对粮油仓储单位违反粮油储存管理规定的处罚
福州市,福州市,福州市粮储局,EAC19A481F527C661DD44F391CFBFB15,对未经国家粮食行政管理部门批准，粮油仓储单位名称中擅自使用“国家储备粮”和“中央储备粮”字样的处罚
