:START_ID,:END_ID,:type,article_id,od
台湾,就业,在,"270,297,300,311,406,834,838"
省人社厅,退役军人,在,"270,701,834"
退役军人,福建省税务局,在,"270,834"
省人社厅,人民政府,在,"270,271,275,282,302,482,536,554,584,680,701,755,803,834"
就业,就业，给予政策,在,"270,834"
就业，给予政策,省人社厅,在,"270,834"
培训,职工,在,"270,271,275,298,518,519,733,834"
培训,企业职工,在,"270,827,834"
企业职工,培训,在,"270,271,275,827,834"
职业院校,技工院校,在,"270,271,275,413,577,833,834"
职业院校,就业,在,"270,834"
职工,职业资格证书或职业技能等级证书的，可在参保地申请技术技能提升补贴，所需资金,在,"270,834"
职业资格证书或职业技能等级证书的，可在参保地申请技术技能提升补贴，所需资金,基金,在,"270,834"
就业,税收优惠政策,在,"270,834"
劳动者,就业,在,"270,406,488,536,834"
省人社厅,福建省税务局,在,"270,503,547,701,834"
就业,就业，在核算其家庭收入,在,"270,834"
就业，在核算其家庭收入,就业,在,"270,834"
就业,就业成本,在,"270,834"
省财政厅,人民政府,在,"270,271,275,282,482,554,680,755,783,834,899,901,904,906"
人民政府,就业,在,"270,482,834,835"
就业,预警,在,"270,834"
省人社厅,就业,在,"270,834"
省财政厅,就业,在,"270,834"
就业,就业帮扶政策,在,"270,834"
就业帮扶政策,就业,在,"270,834"
培训,双创,在,"270,834"
双创,职工,在,"270,834"
职工,职工关心企业生存与发展，困难企业与职工,在,"270,834"
职工关心企业生存与发展，困难企业与职工,培训,在,"270,834"
省政府,两节”期间生产稳定运行的工作部署，支持企业多措并举做好稳工引工工作，切实加强“两节,在,"270,834"
习近平,中国特色社会主义思想,在,"271,280,287,295,297,357,664,669,679,735,742,756,819,831,838"
中国特色社会主义思想,大精神,在,"271,280,287,295,297,669,679,735,742,756,819,838"
习近平,产教融合,在,271
产教融合发展,人才,在,271
乡村,产教融合发展,在,271
职业教育,高校,在,271
高校,职业院校,在,"271,413,524,684,733,755,833,836,906"
技工院校,产教融合,在,271
职业院校,一对一,在,271
一对一,高校,在,271
省教育厅,人民政府,在,"271,275,310,482,680,701,755,797,906"
新兴产业,能源,在,"271,687"
现代农业,农产品,在,"271,307"
大数据,云计算,在,"271,277,298,311,524,740,862"
正负面清单,职业院校,在,271
职业院校,高校,在,"271,413,446,680,733,833"
高校,龙头企业,在,"271,307,775,907"
高校,科技创新,在,271
高校,小微企业,在,"271,302"
省教育厅,工信厅,在,"271,771"
科技创新,科技创新体系,在,271
科技创新体系,产业化,在,271
产业化,产业化对接融,在,271
高校,实际需求作为工程技术研究选题重要来源，加快基础研究成果,在,271
实际需求作为工程技术研究选题重要来源，加快基础研究成果,实际需求作为工程技术研究选题重要来源，加快基础研究成果向产业技术转化,在,271
高校,评价体系,在,271
评价体系,人才,在,"271,297,300"
省科技厅,工信厅,在,"271,463,497,503,536,584,775,781,805"
工信厅,工信厅、发改委、教育厅、人社厅、财政厅,在,271
职业院校,审批,在,271
职业院校,法人,在,"271,836"
国有企业,龙头企业,在,"271,583"
龙头企业,龙头企业与企业主业发展密切相关的职业院校,在,271
职业院校,企业法人,在,271
企业法人,中小企业,在,271
省工信厅,工商联,在,271
工商联,人民政府,在,271
学生,实习,在,"271,687,794"
实习,学生,在,271
中小企业,职业院校,在,271
职业院校,学生,在,"271,275"
工信厅,税务局,在,"271,806"
职业院校,工匠精神,在,271
大国工匠,劳模,在,271
劳模,校园,在,271
校园,劳模,在,271
劳模,工匠精神,在,"271,885"
职业院校,现代学徒制,在,271
现代学徒制,技工院校,在,271
技工院校,企业新型学徒制,在,271
职业教育,二元制,在,271
高校,大学生,在,271
大学生,双创,在,271
高校,送教入企,在,271
产教融合,师资队伍,在,271
双师型,教师,在,"271,687,733,788"
绿色通道,职业院校,在,271
教师,职业院校,在,"271,413,733"
职业院校,人才,在,"271,413,498,684,733,755,833,885,906"
职业院校,现代农业,在,271
现代农业,人才,在,271
人才,双师型,在,"271,687"
教师,培养培训基地,在,"271,687,733"
高校,教师,在,"271,733"
职业院校,教师,在,"271,275,413,733,833"
教师,合作协议,在,271
合作协议,职业院校,在,271
教师,知识产权,在,271
高校,高校特点,在,271
高校特点,教师,在,271
教师,人才,在,"271,733,833"
人才,实习,在,"271,733"
实习,教师,在,"271,413,733,794"
产教融合,培训,在,271
培训,培训体系,在,"271,275,794"
培训,教育培训经费,在,271
教育培训经费,职工,在,271
培训,职业院校,在,"271,275"
职业院校,培训,在,"271,275,413,524,733"
职业院校,技能竞赛,在,271
技能竞赛,技能竞赛、行业技术比武、创新成果评,在,271
职工,就业,在,"271,316,577,803,830"
职工,教育培训经费,在,271
教育培训经费,企业职工,在,271
公共实训基地,职业院校,在,271
学生,培训,在,271
高校,互联网＋,在,271
互联网＋,培训,在,271
学分银行,高校,在,271
人才,职业院校,在,"271,275,300,733,833"
产教融合,产教融合效能评价指标体系,在,271
产教融合,职业院校,在,271
人才,教师,在,"271,413,794,827,833"
教师,学生,在,271
一带一路,职业院校,在,271
高校,教育机构,在,271
教育机构,职业教育,在,271
职业教育,培训,在,271
产教融合,产教融合发展,在,271
产教融合,实习,在,"271,413,478"
实习,职业院校,在,"271,577"
高校,实习,在,"271,302"
实习,人才,在,"271,794"
产教融合,产教融合项目,在,271
产教融合项目,实习,在,271
发展专项资金,产教融合,在,271
结构性减税政策,结构性减税政策，推进降成本,在,271
结构性减税政策，推进降成本,职业教育,在,271
省财政厅,省财政厅、税务局,在,271
省财政厅、税务局,人民政府,在,271
高校,建设用地,在,271
金融,产教融合,在,271
贷款,产教融合,在,271
产教融合,贷款,在,271
金融机构,产教融合,在,271
产教融合,融资,在,271
产教融合,上市,在,271
实习,责任保险,在,271
责任保险,保险公司,在,271
保险公司,现代学徒制,在,271
现代学徒制,企业新型学徒制,在,271
福州,福建银保监局,在,271
福建银保监局,厦门银保监局,在,"271,463,503,536,543"
厦门银保监局,福建证监局,在,271
厦门证监局,省发改委,在,271
人民政府,产教融合,在,271
省工信厅,人民政府,在,"271,275,418,503,508,518,519,536,584,771,797,808,815,817,818,847"
省教育厅,省教育厅、人社厅、财政厅,在,271
省教育厅、人社厅、财政厅,人民政府,在,271
福建省,电力设施建设保护,在,272
排水沟,挡墙,在,272
挡墙,护坡,在,272
防护设施,排水沟,在,272
排水沟,护坡,在,272
永久性征占用土地,人民政府,在,272
习近平,两个毫不动摇,在,273
堵点”“痛点,民营企业,在,273
数字化,亲商、安商、富商,在,273
亲商、安商、富商,国际市场,在,273
国际市场,自主知识产权,在,273
开市场准入,开市场准入条件,在,273
民营企业,国有企业,在,"273,478,738,761,838"
民营企业,民间资本,在,273
民营经济,基金,在,"273,761"
配套产品,关键元器件,在,273
农产品,民营企业,在,273
政府部门,培训,在,273
政府部门,中介机构,在,"273,738,838"
工业项目,土地使用权,在,273
土地利用率,土地利用率和增加容积率,在,"273,418,478"
土地利用率和增加容积率,土地出让金,在,"273,478"
金融机构,金融机构加大对民营企业,在,273
金融机构加大对民营企业,贷款,在,273
银行,贷门槛、不随意抽贷、不随意压贷,在,273
福建银保监局,银行,在,"273,508,543,817"
金融机构,金融机构进行,在,273
金融机构进行,法人,在,273
法人,银行,在,"273,478,560,887,906"
融资,两增两控,在,273
两增两控,小微企业,在,273
金融机构,金融机构降低对民营企业,在,273
金融机构降低对民营企业,贷款,在,273
账款,订单,在,273
订单,知识产权,在,"273,478"
纾困基金,纾困专项债,在,273
就业,实体经济,在,273
实体经济,上市,在,"273,318"
省政府,民营企业,在,"273,726,817"
民营企业,过桥,在,273
过桥,过桥”转贷,在,273
账款,账款专项清欠行动，对已发生的拖欠款,在,273
账款专项清欠行动，对已发生的拖欠款,限时清零,在,273
加强产融,民营企业,在,273
小微企业,省级财政,在,"273,282,478"
民营企业,企业债券,在,273
企业债券,融资,在,"273,838"
金融机构,小微企业,在,"273,790,818"
融资,厦门市,在,"273,282,790"
厦门市,基金,在,"273,282,790"
基金,小镇,在,"273,790"
小镇,基金,在,"273,790"
基金,民营企业,在,"273,790"
生产经营,民营企业,在,"273,824"
民营企业,高新技术企业,在,273
科技成果,基金,在,273
高新技术企业,中小微企业,在,273
贷款,中小微企业,在,"273,503"
科研院所,台、行业中介机构,在,273
制造+服务,制造+服务”新模式新业态，为创业创新,在,273
科技创新,科技创新券,在,273
科技创新券,民营企业,在,273
民营企业,人才,在,"273,478"
产业龙头项目,新兴产业,在,273
新兴产业,民营企业,在,273
民营企业,五个一批,在,273
新兴产业领域,新兴产业领域的标准制（修）订项目,在,273
新兴产业领域的标准制（修）订项目,新兴产业领域的标准制（修）订项目，在同,在,273
民营优势企业,上下游资,在,273
民营企业,内外市场,在,273
内外市场,一带一路,在,273
互联网+政务服务,审批,在,273
审批,执法,在,273
工程建设项目,审批,在,"273,738,762"
审批,工程项目,在,273
执法,一刀切,在,273
地地理标志,知识产权,在,273
知识产权,知识产权诉讼案件,在,273
知识产权诉讼案件,知识产权,在,273
知识产权,知识产权侵权,在,"273,478"
知识产权侵权,知识产权,在,"273,478"
依法,民营企业,在,273
民营企业,生产经营,在,"273,606"
民营企业,企业经营者,在,273
民营企业,企业家,在,"273,478"
工商联,企业家,在,"273,285"
党委,民营经济,在,273
府部门,民营企业,在,273
民营企业,民营企业进行,在,273
企业家,民营企业,在,"273,478,606"
领导干部,民营企业,在,273
人民团体、工商联,民营企业,在,273
生产经营,生产经营遇到的困难和问题，支持企业改革创新,在,273
省政府,回头看,在,273
省有关单位,福州,在,274
福州,人民政府,在,"274,292,482,497,818"
省发改委,省有关单位,在,"274,755"
银行,银行网点,在,274
银行网点,贷款,在,274
省税务局,税务局,在,"274,547"
省发改委,省发改委、人社厅、住建厅、商务厅,在,274
省发改委、人社厅、住建厅、商务厅,省有关单位,在,274
审批,审批的承诺制，推动更多项目,在,274
审批的承诺制，推动更多项目,审批,在,274
省发改委,省发改委、住建厅,在,274
省住建厅,省有关单位,在,274
银行,口货物通关物流信息系统、边检证件,在,274
厦门,互联网+海关,在,274
人行福州中心支行,省外汇局,在,274
省外汇局,福建保监局,在,274
福建保监局,厦门保监局,在,"274,298"
厦门保监局,税务局,在,274
税务局,厦门市税务局,在,274
厦门市税务局,福州,在,274
海关,厦门,在,274
关、边,双随机、一公开”作业模式从一般监管拓展到常规稽查等全部执法,在,274
先验放,先验放后检测,在,274
农副产品,绿色通道,在,274
省口岸办、财政厅、发改委、交通运输厅,海关,在,274
海关,海事局,在,"274,738"
海事局,福州,在,274
海关,福州,在,274
数据,数据技术采集商品从生产、贸易,在,274
数据技术采集商品从生产、贸易,溯源,在,274
溯源,风险分析、智能预警,在,274
海关,海关，省市场监管局等省有关单位,在,274
能源,农产品,在,274
农产品,国际贸易,在,274
国际贸易,国际贸易平台和现货交易,在,274
厦门市,监管模式改革,在,274
省商务厅,工信厅,在,"274,808,815"
金融,人民政府,在,"274,282,298,305,307,314,315,503,536,808,815,818,906"
人民政府,海关,在,274
省商务厅,福州,在,"274,543,783"
人民政府,省税务局,在,274
省税务局,厦门市税务局,在,"274,797"
海关,人行福州中心支行,在,274
人行厦门市中心支行,省外汇局,在,274
海关,人行厦门市中心支行,在,274
审核,融资,在,274
人行厦门市中心支行,税务局,在,274
税务局,人民政府,在,274
金融,实体经济,在,"274,318,458"
金融机构,实体经济,在,"274,458"
金融机构,台湾,在,"274,838"
金融机构,金融机构试点人民币与新台币直接清算，境外机构,在,274
金融机构试点人民币与新台币直接清算，境外机构,账户办理定期存款,在,274
省外汇局,福建证监局,在,274
厦门证监局,金融,在,274
厦门证监局,福建保监局,在,274
厦门保监局,金融,在,274
银行,账户开展理财、结构性存款,在,274
账户开展理财、结构性存款,账户资金免缴存款,在,274
省外汇局,厦门银监局,在,274
厦门银监局,金融,在,274
企业法人,集成电路、高端医疗器械、精密机械,在,274
福州,省发改委,在,274
工信厅,工信厅、卫健委、财政厅、交通运输厅,在,274
工信厅、卫健委、财政厅、交通运输厅,工信厅、卫健委、财政厅、交通运输厅、商务厅,在,274
台湾,金融,在,274
金融,旅游,在,"274,297"
台湾,法人,在,274
人行厦门市中心支行,人行厦门市中心支行、福,在,274
人行厦门市中心支行、福,福建证监局,在,274
厦门证监局,福州,在,274
省药监局,人民政府,在,274
福州,省公安厅,在,274
省公安厅,省公安厅、交通运输厅,在,274
基金,人才,在,"274,903"
人民政府,省财政厅,在,"274,291,547,623"
金融,省税务局,在,274
海关,福建证监局,在,274
省司法厅,省司法厅、公安厅,在,274
省司法厅、公安厅,省有关单位,在,274
台湾,知识产权,在,274
知识产权,风险,在,274
风险,人才,在,274
知识产权,基金,在,"274,820"
基金,台湾,在,274
知识产权,福建证监局,在,274
省发改委,省发改委、交通运输厅,在,"274,277,872"
省发改委、交通运输厅,人行福州中心支行,在,274
厦门,知识产权,在,274
知识产权,权、授权,在,274
权、授权,一站式,在,274
知识产权,知识产权信息,在,274
知识产权信息,知识产权,在,274
风险,贷款,在,"274,529,536,838"
风险,知识产权,在,274
知识产权,金融,在,"274,843"
省司法厅,省有关单位,在,274
风险,风险坚,在,274
省自贸办、发改委、司法厅,金融,在,274
金融,省有关单位,在,274
省自贸办、发改委、科技厅、司法厅,金融,在,274
培训,培训方式多样化,在,275
培训方式多样化,培训,在,275
培训体系,培训,在,275
就业,就业创业并贯穿学习,在,275
就业创业并贯穿学习,职业生,在,275
职业生,培训,在,275
技工院校,就业,在,275
省人社厅,省教育厅,在,275
省教育厅,省教育厅、省国资委,在,275
省教育厅、省国资委,人民政府,在,275
培训,人力资源市场的农村,在,275
人力资源市场的农村,就业,在,275
高校,培训,在,"275,285,302,509,833,843"
职工,教育经费支出，不超过工资薪金总额8%的部分，准予在计算企业所得税应纳税所得额时扣除，超过部分准予在以后纳税,在,275
省人社厅,省国资委,在,275
省国资委,省住建厅,在,275
省住建厅,省交通运输厅,在,275
省交通运输厅,福建省税务局,在,275
雨露计划,职业教育,在,275
省农业农村厅,省教育厅,在,275
省教育厅,省人社厅,在,275
就业,订单式,在,275
订单式,订单式”“定向式,在,275
订单式”“定向式,培训,在,275
退役军人,人民政府,在,"275,701"
职工安置工作，实施失业人员和转岗职工,就业,在,275
省人社厅,省工信厅,在,"275,543"
省工信厅,省国资委,在,275
省国资委,省司法厅,在,275
省司法厅,残联,在,275
残联,人民政府,在,"275,701"
创业创新,培训,在,"275,833"
职业院校,退役军人,在,275
退役军人,就业,在,"275,286"
就业,职业院校,在,275
职业院校,众创空间,在,275
金融,职业院校,在,275
省教育厅,省工信厅,在,275
省工信厅,省住建厅,在,275
省住建厅,退役军人,在,275
退役军人,省委,在,275
省委,妇联,在,"275,701"
妇联,残联,在,"275,701"
人才,劳模,在,275
劳模,人才,在,275
人才,技术、新工艺,在,275
技术、新工艺,培训,在,275
人才,知识产权,在,"275,282,300"
省教育厅,省教育厅、省科技厅,在,275
省教育厅、省科技厅,省教育厅、省科技厅、省国资委,在,275
省教育厅、省科技厅、省国资委,人民政府,在,275
技工院校,企业职工,在,275
省人社厅,省发改委,在,275
省发改委,省教育厅,在,"275,418"
互联网＋教育,互联网＋教育”，探索开放式办学、弹性学制和学分制改革,在,275
省人社厅,省人社厅、省国资委,在,275
省人社厅、省国资委,省工信厅,在,275
教师,培训,在,"275,524,733"
教师,技工院校,在,"275,687"
技工院校,双师型,在,275
职业院校,职称评,在,275
教师,双师型,在,275
教师,绿色通道,在,275
绿色通道,人才,在,275
师生,劳动者,在,275
省发改委,省人社厅,在,"275,543"
职业技能竞赛管理制度和选拔机制，紧密结合产业发展，科学规划职业技能竞赛,职业技能竞赛管理制度和选拔机制，紧密结合产业发展，科学规划职业技能竞赛项目，提升职业技能竞赛,在,275
职业技能竞赛管理制度和选拔机制，紧密结合产业发展，科学规划职业技能竞赛项目，提升职业技能竞赛,人才,在,275
省工信厅,省委,在,"275,781,805"
技工院校,职称评,在,"275,833"
生产经营,职业技能等级认定计划和考核,在,275
省人社厅、省国资委,省工商联,在,275
省工商联,人民政府,在,275
省人社厅、省国资委,人民政府,在,275
劳动者,培训,在,"275,367,482,542,827"
培训,互联网＋职业培训,在,275
互联网＋职业培训,互联网＋职业培训”模式，开发互联网在线培训,在,275
培训,培训绩效评估体系,在,275
培训绩效评估体系,培训,在,275
省人社厅,省财政厅,在,"275,418,657,794,827"
审批,审批、项目申报等方面，与公办学校同,在,275
人民政府,省人社厅,在,"275,547"
省财政厅,省工信厅,在,"275,277"
省委,残联,在,275
人民政府,培训补贴政策，发挥好政府资金,在,275
就业,企业职工,在,"275,475"
省财政厅,省教育厅,在,275
省教育厅,福建省税务局,在,275
福建省税务局,省委,在,275
技能竞赛,培训,在,275
省委,省人社厅,在,"275,302"
省人社厅,省广电局,在,275
省广电局,省委,在,275
公厅关于开展工程建设项目,审批,在,276
审批,审批制度,在,"276,738,762,767,829"
省委,省委办公厅,在,"276,560"
省委办公厅,省政府,在,"276,560"
审批,审批制度改革工作提出以下意见：一、改革目标（一）对工程建设项目,在,276
审批制度改革工作提出以下意见：一、改革目标（一）对工程建设项目,审批,在,276
工程项目,能源,在,276
厦门市,审批,在,"276,738"
审批制度,审批制度改革试点任务，率先建成工程建设项目,在,276
审批制度改革试点任务，率先建成工程建设项目,审批,在,276
平潭综合实验区,四个一,在,276
四个一,审批模式，加快推进全省工程建设项目,在,276
审批模式，加快推进全省工程建设项目,审批,在,276
工程项目,审批,在,"276,542,818"
审批,审批时间压减一半以上，其中：政府投资项目减至90个工作日以内，社会投资项目,在,276
审批,审批管理系统,在,"276,738"
审批,审批制度改革工作,在,276
审批体系,审批体系、统一监管方式，基本建成全省统一的工程建设项目,在,276
审批体系、统一监管方式，基本建成全省统一的工程建设项目,审批,在,276
审批,审批和管理体系,在,276
审批和管理体系,审批,在,276
审批,审批流程（1）房建市政工程项目,在,276
审批流程（1）房建市政工程项目,审批流程（1）房建市政工程项目立项用地规划许可阶段主要包括,在,276
审批流程（1）房建市政工程项目立项用地规划许可阶段主要包括,审批流程（1）房建市政工程项目立项用地规划许可阶段主要包括项目,在,276
审批流程（1）房建市政工程项目立项用地规划许可阶段主要包括项目,审批,在,276
审核,审核确认和施工许可证核,在,276
审核,审批,在,"276,413,498,584,738,829"
审核,审核、用地预审、规划选址、可研报告批,在,276
审核,审核、地震安全性评价、建设工程文物保护,在,276
审批,审批手续1．精简立项用地规划许可阶段手续（1）加强各类空间规划的协调衔接，推动“多规合一,在,276
一次征询,审批,在,276
占用,砂石,在,276
砂石,砂石土,在,276
砂石土,砂石土、水土,在,276
审批,审批流程，将各项目评,在,276
房地产权,人民政府,在,276
土地使用权,土地使用权出让合同,在,276
落实情况,审查统一委托同,在,276
土地、规划核,一次委托、统一测绘、成果共享,在,276
省发改委,审批,在,276
海港口,海港口局,在,276
海港口局,审批,在,276
审批,审批、核准、备案的水运工程项目,在,276
审批,五江一溪,在,276
五江一溪,审批,在,276
审批,审批手续1．小型工程建设项目（指建筑面积不大于5000平方米、建筑高度不大于8米、功能单一、技术要求简单的建设项目,在,276
审批手续1．小型工程建设项目（指建筑面积不大于5000平方米、建筑高度不大于8米、功能单一、技术要求简单的建设项目,公用工程项目,在,276
公用工程项目,审批,在,276
公用工程项目,工程包,在,276
工程包,审批,在,276
审批制度,审批制度改革相适应的监管体系,在,276
审批,一处失信、处处受限,在,276
省生态环境厅,省发改委,在,277
省工信厅,省工信厅、发改委、生态环境厅,在,277
省工信厅,省生态环境厅,在,277
执法,执法和强制性标准实施,在,277
省工信厅,省发改委,在,"277,316,418,446,546,569"
省发改委,省发改委、生态环境厅,在,"277,872"
省生态环境厅,工信厅,在,"277,328"
工信厅,省发改委,在,277
染燃料,消灭黑烟囱,在,277
省生态环境厅,省工信厅,在,277
省工信厅,省工信厅、商务厅,在,"277,316,510,623,781,805,806"
省发改委,省发改委、商务厅,在,"277,694,738"
省发改委、商务厅,工信厅,在,277
工信厅,省生态环境厅,在,277
省生态环境厅,省生态环境厅、科技厅,在,277
能源,能源和可再生能源,在,277
能源和可再生能源,清洁能源,在,277
清洁能源,清洁能源比重，优化能源,在,277
能源,清洁能源,在,"277,847,872"
天然气调峰电站等可,气化工项目,在,277
省生态环境厅,省生态环境厅、财政厅,在,"277,806"
省生态环境厅,省生态环境厅、住建厅、财政厅、交通运输厅,在,277
染燃料,能源,在,277
福州,厦门港,在,277
厦门港,泉州,在,277
省发改委、交通运输厅,省工信厅,在,277
车辆使用新能源,能源,在,277
清洁能源,能源,在,"277,872"
省工信厅,省工信厅、交通运输厅,在,"277,463,735,808,815"
省工信厅、交通运输厅,省财政厅,在,277
省发改委,省商务厅,在,277
省商务厅,省商务厅、市场监管局、生态环境厅,在,277
省生态环境厅,省生态环境厅、交通运输厅,在,277
省生态环境厅、交通运输厅,省生态环境厅、交通运输厅牵头，省公安厅,在,277
省生态环境厅、交通运输厅牵头，省公安厅,工信厅,在,277
省生态环境厅,福建海事局,在,277
省交通运输厅,省发改委,在,"277,543"
省发改委,海事局,在,277
省住建厅,省住建厅、自然资源厅,在,"277,545"
辆清洗,辆清洗、渣土,在,277
辆清洗、渣土,辆清洗、渣土车,在,277
辆清洗、渣土车,辆清洗、渣土车辆,在,277
辆清洗、渣土车辆,六个百分之百,在,277
道路,道路清扫保洁机械化作业，提高道,在,277
道路清扫保洁机械化作业，提高道,道路清扫保洁机械化作业，提高道路,在,277
省住建厅,省生态环境厅,在,277
煤炭,煤炭、矿,在,277
煤炭、矿,煤炭、矿石,在,277
执法,人民政府,在,277
信部联节〔,涂料,在,277
涂料,涂料产品使用，加快涂料水性化进程，从生产源,在,277
农药,农药、炼焦,在,277
农药、炼焦,涂料,在,277
涂料,涂料、油墨,在,277
省生态环境厅、交通运输厅,省工信厅,在,277
省工信厅,省工信厅、公安厅,在,"277,872"
省工信厅、公安厅,省工信厅、公安厅、商务厅,在,277
工信厅,工信厅、公安厅,在,"277,463,808,815"
预警,到评,在,277
省生态环境厅,省生态环境厅牵头，省气象局、工信厅,在,277
省生态环境厅牵头，省气象局、工信厅,省生态环境厅牵头，省气象局、工信厅、住建厅、公安厅,在,277
福建省,染防治条例,在,277
金融机构,染防治和产业升级等领域符合条件,在,277
染防治和产业升级等领域符合条件,信贷,在,277
金融,金融机构、企业发行债券,在,277
人行福州中心支行,省生态环境厅,在,277
省生态环境厅,金融,在,277
车船,车船和作业机械,在,277
车船和作业机械,清洁能源,在,277
省工信厅,省工信厅、生态环境厅,在,"277,847,872"
省工信厅、生态环境厅,省工信厅、生态环境厅、交通运输厅,在,277
省工信厅、生态环境厅、交通运输厅,人行福州中心支行,在,277
能源,汽车,在,277
汽车,免征车,在,277
免征车,免征车辆,在,277
免征车辆,能源,在,277
能源,能源车,在,277
省财政厅,国家税务总局,在,"277,803,858"
税务局,税务局牵头，省交通运输厅、生态环境厅,在,277
税务局牵头，省交通运输厅、生态环境厅,工信厅,在,277
省生态环境厅,省生态环境厅牵头，省公安厅,在,277
省生态环境厅牵头，省公安厅,省生态环境厅牵头，省公安厅、交通运输厅,在,277
染源,溯源,在,277
莆田,污染源,在,277
福建省,大数据,在,277
执法,执法检查，推进大气污染热点网格,在,277
执法检查，推进大气污染热点网格,执法,在,277
执法,散乱污,在,277
省生态环境厅,省公安厅,在,277
省生态环境厅,省生态环境厅、公安厅,在,277
省生态环境厅、公安厅,省生态环境厅、公安厅、交通运输厅,在,277
省生态环境厅、公安厅、交通运输厅,工信厅,在,277
回头看,回头看”的重要内容，督察蓝天保卫战作战目标任务落实情况,在,277
省生态环境厅,省政府,在,277
省生态环境厅,省委,在,277
省政府,习近平,在,278
习近平,大精神,在,"278,307"
厦门市,泉州,在,"278,593"
福建省税务局,厦门市税务局,在,"278,282,503,547,701"
厦门市税务局,人行福州中心支行,在,278
人行福州中心支行,人民政府,在,"278,282,307,584,680,755,781,805,808,815"
人民政府,省公安厅,在,"278,328"
省公安厅,人民政府,在,"278,305,306,482"
大精神,高新技术企业,在,280
省科技厅、财政厅,省科技厅、财政厅、统计局、发改委、经信委,在,280
省科技厅、财政厅、统计局、发改委、经信委,人民政府,在,280
龙头企业,泉三片区,在,280
人才,人民政府,在,"280,282,298,299,307,308"
科技创新基地创建标准，按照“成熟一个、建设一个,福建省,在,280
福建省,外吸引一批高层,在,280
一室一案,一室一案”，以5年为一个建设周期，启动建设3年后进行考核评,在,280
职称评,知识产权,在,280
省科技厅,人民政府,在,"280,300,307,310"
大数据,集成电路,在,280
人工智能,能源,在,280
能源,龙头企业,在,280
大数据,人工智能,在,"280,532,684,818"
人工智能,人工智能深度训,在,280
人工智能深度训,大数据,在,280
科研院所,人工智能新技术,在,280
人工智能新技术,人工智能新技术、新产品研发、应用和产业化,在,280
人工智能新技术、新产品研发、应用和产业化,人工智能新技术、新产品研发、应用和产业化，符合条件的，由省数字经济,在,280
人工智能新技术、新产品研发、应用和产业化，符合条件的，由省数字经济,发展专项资金,在,280
风险共担,中小微企业,在,280
银政保,贷款,在,280
风险,风险责任达到约定上限后的不足部分给予补偿,在,280
银政”模式下，专项补偿资金,贷款,在,280
基金,中小企业,在,"280,282,503,828"
金融,福建省税务局,在,"280,503"
福建省税务局,人行福州中心支行,在,280
福建证监局,福建保监局,在,"280,307"
福建保监局,人民政府,在,"280,305"
中小企业,省政府,在,"282,527"
省政府,省经信委,在,282
省经信委,省财政厅厅,在,282
中小企业,发展专项资金,在,"282,503"
省经信委,省经信委、财政厅、发改委、科技厅、人社厅、商务厅,在,282
省经信委、财政厅、发改委、科技厅、人社厅、商务厅,人民政府,在,282
基金,福建省,在,"282,298,307"
福建省,基金,在,"282,298,307,904,906"
金融,银行,在,"282,458,529,540,560,585,623,636,668,797,836"
金融机构,金融机构单列小微企业,在,282
金融机构单列小微企业,小微企业,在,282
银行,银行结合市场定位与业务特点，稳步推进社区支行、小微专营支行,在,282
银行结合市场定位与业务特点，稳步推进社区支行、小微专营支行,小微企业,在,282
小微企业,小微企业金,在,"282,311"
金融,金融服务联盟和创新金融,在,282
金融服务联盟和创新金融,中小企业,在,282
贷款,中小企业,在,"282,503,540"
实体经济,实体经济十佳金融机构”评选活动，进一步营造金,在,282
实体经济十佳金融机构”评选活动，进一步营造金,实体经济,在,282
福建银监局,福建保监局,在,282
福建保监局,金融,在,282
融资,培训,在,282
福建证监局,人民政府,在,"282,680,904,906"
金融,金融政策,在,"282,297,482,529"
金融政策,金融,在,282
省经信委、财政厅,省经信委、财政厅、商务厅,在,"282,903"
省经信委、财政厅、商务厅,金融,在,282
国有企业,中小企业资金,在,282
中小企业资金,黑名单,在,282
黑名单,黑名单”的失信企业进行考核扣分，督促企业依法按约及时给付应付款,在,282
省国资委,人民政府,在,282
人民政府,绿色通道,在,282
省经信委,省经信委、国土厅,在,282
省经信委、国土厅,人民政府,在,282
金融,“产融云,在,282
中小企业,聚焦实体、精干主业、打造优势、以质取胜、规范经营、勇于创新,在,282
个转企,小微企业,在,"282,503"
厦门市税务局,人民政府,在,"282,503,547,701"
省经信委,省经信委、统计局、财政厅,在,282
省经信委、统计局、财政厅,省经信委、统计局、财政厅、水利厅,在,282
省经信委、统计局、财政厅、水利厅,人民政府,在,282
融资,上市,在,"282,503,669"
上市,培训,在,"282,503"
培训,金融,在,"282,503"
培训,培训等各种帮助企业开拓市场“手拉手,在,282
省经信委、商务厅,人民政府,在,"282,305,306,906"
企业出一点、平台让一点、财政贴一点,福建省,在,282
福建省,福企网”的企业率先使用云服务，率先“上云,在,282
政企直通车”平台的推广力度，建立沟通协调机制和诉求办理机制，持续提升平台使用率,政企直通车,在,282
人才,省经信委,在,"282,305"
人才,省人社厅,在,"282,684,781,794,805"
人才,福建省,在,"282,787"
能源,人才,在,282
省经信委,省委,在,282
中小企业,政策落实最后一公里,在,282
企业家,企业家精神更好发挥企业家,在,285
习近平,企业家,在,"285,606"
十三五,企业家,在,285
企业家,法人,在,285
省委,省委政法委,在,285
